"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
2032,"2019-01-01 03:16:55.3150","2019-01-01 03:50:47.7300",3668,"Leonard St & Nassau Ave",40.7239567849954,-73.94984364509583,3042,"Fulton St & Utica Ave",40.6794268,-73.9298911,28655,"Subscriber",1990,1
637,"2019-01-01 03:17:52.1620","2019-01-01 03:28:29.9680",3053,"Marcy Ave & Lafayette Ave",40.6900815,-73.947915,3562,"Classon Ave & St Marks Ave",40.6765198,-73.9596082,28404,"Subscriber",1978,1
257,"2019-01-01 03:18:06.3910","2019-01-01 03:22:23.8110",369,"Washington Pl & 6 Ave",40.73224119,-74.00026394,3244,"University Pl & E 8 St",40.73143724085228,-73.99490341544151,30672,"Subscriber",1966,1
247,"2019-01-01 03:18:16.1260","2019-01-01 03:22:23.7210",369,"Washington Pl & 6 Ave",40.73224119,-74.00026394,3244,"University Pl & E 8 St",40.73143724085228,-73.99490341544151,25223,"Subscriber",1977,1
697,"2019-01-01 03:18:35.3240","2019-01-01 03:30:12.4210",446,"W 24 St & 7 Ave",40.74487634,-73.99529885,499,"Broadway & W 60 St",40.76915505,-73.98191841,35630,"Subscriber",1993,1
378,"2019-01-01 03:18:54.0530","2019-01-01 03:25:12.9560",481,"S 3 St & Bedford Ave",40.71260486,-73.96264403,3077,"Stagg St & Union Ave",40.70877084,-73.95095259,31120,"Subscriber",1987,1
566,"2019-01-01 03:18:55.2890","2019-01-01 03:28:22.0030",3721,"31 St & Newtown Ave",40.7675487799971,-73.9209334552288,3691,"28 Ave & 44 St",40.76408932350688,-73.91065120697021,27932,"Subscriber",1996,2
300,"2019-01-01 03:19:03.0550","2019-01-01 03:24:03.5220",314,"Cadman Plaza West & Montague St",40.69383,-73.990539,3232,"Bond St & Fulton St",40.68962188790333,-73.98304268717766,26321,"Subscriber",1971,2
275,"2019-01-01 03:19:24.8130","2019-01-01 03:23:59.8720",314,"Cadman Plaza West & Montague St",40.69383,-73.990539,3232,"Bond St & Fulton St",40.68962188790333,-73.98304268717766,16290,"Subscriber",1998,1
1474,"2019-01-01 03:19:28.5020","2019-01-01 03:44:03.3250",514,"12 Ave & W 40 St",40.76087502,-74.00277668,268,"Howard St & Centre St",40.71910537,-73.99973337,17446,"Subscriber",1960,1
837,"2019-01-01 03:19:34.7920","2019-01-01 03:33:31.9930",423,"W 54 St & 9 Ave",40.76584941,-73.98690506,3243,"E 58 St & 1 Ave",40.75892386377695,-73.96226227283478,32055,"Subscriber",1980,1
732,"2019-01-01 03:20:35.2170","2019-01-01 03:32:47.3190",3660,"W 16 St & 8 Ave",40.741021509002664,-74.001384973526,3687,"E 33 St & 1 Ave",40.74322681432173,-73.97449783980846,27842,"Subscriber",1965,1
233,"2019-01-01 03:20:42.7470","2019-01-01 03:24:36.1370",3668,"Leonard St & Nassau Ave",40.7239567849954,-73.94984364509583,3108,"Nassau Ave & Russell St",40.72557,-73.94434,28150,"Subscriber",1990,2
452,"2019-01-01 03:20:59.6600","2019-01-01 03:28:32.4230",252,"MacDougal St & Washington Sq",40.73226398,-73.99852205,237,"E 11 St & 2 Ave",40.73047309,-73.98672378,35121,"Subscriber",1979,1
430,"2019-01-01 03:21:55.3230","2019-01-01 03:29:06.2050",3511,"Adam Clayton Powell Blvd & W 115 St",40.802535,-73.9532423,3490,"E 116 St & 2 Ave",40.796879,-73.937261,31267,"Subscriber",1996,1
419,"2019-01-01 03:22:29.9610","2019-01-01 03:29:29.4890",3562,"Classon Ave & St Marks Ave",40.6765198,-73.9596082,3599,"Franklin Ave & Empire Blvd",40.66314,-73.9605695,27494,"Subscriber",1993,2
542,"2019-01-01 03:22:35.7460","2019-01-01 03:31:37.9930",416,"Cumberland St & Lafayette Ave",40.68753406,-73.97265183,3055,"Greene Ave & Nostrand Ave",40.6883337,-73.950916,15490,"Customer",1969,0
629,"2019-01-01 03:23:30.0290","2019-01-01 03:33:59.8000",545,"E 23 St & 1 Ave",40.736502,-73.97809472,358,"Christopher St & Greenwich St",40.73291553,-74.00711384,34648,"Subscriber",1960,1
541,"2019-01-01 03:23:39.7000","2019-01-01 03:32:41.2490",515,"W 43 St & 10 Ave",40.76009437,-73.99461843,3167,"Amsterdam Ave & W 73 St",40.77966809007312,-73.98093044757842,35708,"Subscriber",1977,2
810,"2019-01-01 03:24:01.2430","2019-01-01 03:37:31.2570",3335,"Union St & 4 Ave",40.6772744,-73.98282002,3365,"3 St & 7 Ave",40.6703837,-73.97839676,27711,"Subscriber",1968,1
209,"2019-01-01 03:24:29.9240","2019-01-01 03:27:59.6830",3077,"Stagg St & Union Ave",40.70877084,-73.95095259,3087,"Metropolitan Ave & Meeker Ave",40.71413311,-73.95234386,33002,"Subscriber",1994,1
861,"2019-01-01 03:24:33.6960","2019-01-01 03:38:55.0470",528,"2 Ave & E 31 St",40.74290902,-73.97706058,254,"W 11 St & 6 Ave",40.73532427,-73.99800419,31511,"Subscriber",1957,2
321,"2019-01-01 03:25:10.6400","2019-01-01 03:30:31.9950",461,"E 20 St & 2 Ave",40.73587678,-73.98205027,394,"E 9 St & Avenue C",40.72521311,-73.97768752,35789,"Subscriber",1962,2
750,"2019-01-01 03:25:23.7040","2019-01-01 03:37:53.8080",3263,"Cooper Square & Astor Pl",40.72951496224949,-73.99075269699097,3255,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068,33126,"Subscriber",1988,1
1053,"2019-01-01 03:25:24.9190","2019-01-01 03:42:58.4380",3701,"Cliff St & Fulton St",40.70831794366396,-74.00504082441329,195,"Liberty St & Broadway",40.70905623,-74.01043382,19086,"Subscriber",1996,2
272,"2019-01-01 03:25:36.0630","2019-01-01 03:30:08.3560",79,"Franklin St & W Broadway",40.71911552,-74.00666661,355,"Bayard St & Baxter St",40.71602118,-73.99974372,34852,"Subscriber",1991,1
221,"2019-01-01 03:26:10.6850","2019-01-01 03:29:52.4950",3320,"Central Park West & W 100 St",40.79406660818552,-73.96286845207214,3553,"Frederick Douglass Blvd & W 112 St",40.801694,-73.957145,17592,"Subscriber",1969,1
804,"2019-01-01 03:26:55.5950","2019-01-01 03:40:20.3420",518,"E 39 St & 2 Ave",40.74780373,-73.9734419,368,"Carmine St & 6 Ave",40.73038599,-74.00214988,25073,"Subscriber",1989,1
123,"2019-01-01 03:27:10.2760","2019-01-01 03:29:13.3340",293,"Lafayette St & E 8 St",40.73020660529954,-73.99102628231049,236,"St Marks Pl & 2 Ave",40.7284186,-73.98713956,14768,"Subscriber",1966,1
118,"2019-01-01 03:27:10.3880","2019-01-01 03:29:08.7000",293,"Lafayette St & E 8 St",40.73020660529954,-73.99102628231049,236,"St Marks Pl & 2 Ave",40.7284186,-73.98713956,17073,"Subscriber",1977,1
401,"2019-01-01 03:27:20.8850","2019-01-01 03:34:02.6740",478,"11 Ave & W 41 St",40.76030096,-73.99884222,72,"W 52 St & 11 Ave",40.76727216,-73.99392888,34055,"Subscriber",1988,1
504,"2019-01-01 03:27:39.1410","2019-01-01 03:36:03.6700",496,"E 16 St & 5 Ave",40.73726186,-73.99238967,518,"E 39 St & 2 Ave",40.74780373,-73.9734419,34737,"Subscriber",1975,1
182,"2019-01-01 03:28:39.2360","2019-01-01 03:31:41.2520",3016,"Kent Ave & N 7 St",40.72036775298455,-73.96165072917938,2002,"Wythe Ave & Metropolitan Ave",40.716887,-73.963198,25805,"Subscriber",1989,1
879,"2019-01-01 03:29:15.7200","2019-01-01 03:43:55.5630",330,"Reade St & Broadway",40.71450451,-74.00562789,146,"Hudson St & Reade St",40.71625008,-74.0091059,16414,"Subscriber",1961,1
2322,"2019-01-01 03:29:23.1120","2019-01-01 04:08:05.3430",3664,"North Moore St & Greenwich St",40.72019521437465,-74.0103006362915,3472,"W 15 St & 10 Ave",40.742753828659026,-74.00747358798981,35674,"Subscriber",1981,1
309,"2019-01-01 03:29:30.4210","2019-01-01 03:34:39.4220",3580,"St Johns Pl & Washington Ave",40.6737236,-73.9631611,3571,"Bedford Ave & Bergen St",40.676368,-73.952918,35798,"Subscriber",1978,1
547,"2019-01-01 03:30:53.5110","2019-01-01 03:40:00.8180",297,"E 15 St & 3 Ave",40.734232,-73.986923,476,"E 31 St & 3 Ave",40.74394314,-73.97966069,27123,"Subscriber",1986,1
801,"2019-01-01 03:31:33.8400","2019-01-01 03:44:55.5010",128,"MacDougal St & Prince St",40.72710258,-74.00297088,445,"E 10 St & Avenue A",40.72740794,-73.98142006,18059,"Subscriber",1966,2
534,"2019-01-01 03:31:34.0170","2019-01-01 03:40:28.3110",355,"Bayard St & Baxter St",40.71602118,-73.99974372,340,"Madison St & Clinton St",40.71269042,-73.98776323,32482,"Subscriber",1962,1
407,"2019-01-01 03:31:46.4970","2019-01-01 03:38:34.4500",362,"Broadway & W 37 St",40.75172632,-73.98753523,3687,"E 33 St & 1 Ave",40.74322681432173,-73.97449783980846,34756,"Subscriber",1986,2
1223,"2019-01-01 03:31:50.3290","2019-01-01 03:52:13.9670",312,"Allen St & Stanton St",40.722055,-73.989111,312,"Allen St & Stanton St",40.722055,-73.989111,24944,"Subscriber",1984,1
240,"2019-01-01 03:31:56.9460","2019-01-01 03:35:57.3090",3306,"10 St & 7 Ave",40.6662078,-73.98199886,3319,"14 St & 5 Ave",40.666287,-73.98895053,33949,"Subscriber",2000,1
632,"2019-01-01 03:33:07.2230","2019-01-01 03:43:39.9830",151,"Cleveland Pl & Spring St",40.722103786686034,-73.99724900722504,356,"Bialystoker Pl & Delancey St",40.71622644,-73.98261206,34070,"Subscriber",1999,1
238,"2019-01-01 03:33:29.0490","2019-01-01 03:37:27.8370",3427,"Lafayette St & Jersey St",40.72430527250332,-73.99600982666016,312,"Allen St & Stanton St",40.722055,-73.989111,20128,"Subscriber",1986,1
904,"2019-01-01 03:33:41.7800","2019-01-01 03:48:46.2340",440,"E 45 St & 3 Ave",40.75255434,-73.97282625,297,"E 15 St & 3 Ave",40.734232,-73.986923,18384,"Subscriber",1994,1
111,"2019-01-01 03:33:40.9280","2019-01-01 03:35:32.2240",317,"E 6 St & Avenue B",40.72453734,-73.98185424,3718,"E 11 St & Avenue B",40.72746420692392,-73.97950418293476,25734,"Subscriber",1988,2
150,"2019-01-01 03:34:08.2240","2019-01-01 03:36:38.3610",405,"Washington St & Gansevoort St",40.739323,-74.008119,346,"Bank St & Hudson St",40.73652889,-74.00618026,35060,"Subscriber",1993,1
434,"2019-01-01 03:34:13.7030","2019-01-01 03:41:28.1490",362,"Broadway & W 37 St",40.75172632,-73.98753523,518,"E 39 St & 2 Ave",40.74780373,-73.9734419,34156,"Subscriber",1984,1
81,"2019-01-01 03:35:07.1090","2019-01-01 03:36:28.9310",2002,"Wythe Ave & Metropolitan Ave",40.716887,-73.963198,2002,"Wythe Ave & Metropolitan Ave",40.716887,-73.963198,35759,"Subscriber",1989,1
493,"2019-01-01 03:35:42.8790","2019-01-01 03:43:56.4060",3129,"Queens Plaza North & Crescent St",40.75110165,-73.94073717,3575,"Crescent St & 34 Ave",40.76108,-73.930562,33954,"Subscriber",1980,1
288,"2019-01-01 03:36:24.6270","2019-01-01 03:41:12.6430",3153,"E 71 St & 2 Ave",40.76817546742245,-73.95910263061523,385,"E 55 St & 2 Ave",40.75797322,-73.96603308,33286,"Subscriber",1949,1
448,"2019-01-01 03:36:40.5660","2019-01-01 03:44:08.6980",229,"Great Jones St",40.72743423,-73.99379025,361,"Allen St & Hester St",40.71605866,-73.99190759,31412,"Subscriber",1988,1
1049,"2019-01-01 03:36:53.2220","2019-01-01 03:54:22.4650",2002,"Wythe Ave & Metropolitan Ave",40.716887,-73.963198,3046,"Marcus Garvey Blvd & Macon St",40.682601,-73.938037,35710,"Subscriber",1989,1
1459,"2019-01-01 03:36:52.8430","2019-01-01 04:01:12.3250",2003,"1 Ave & E 18 St",40.733812191966315,-73.98054420948029,3159,"W 67 St & Broadway",40.77492513,-73.98266566,35773,"Subscriber",1986,2
461,"2019-01-01 03:37:17.4980","2019-01-01 03:44:58.5240",394,"E 9 St & Avenue C",40.72521311,-73.97768752,445,"E 10 St & Avenue A",40.72740794,-73.98142006,35789,"Subscriber",1945,1
447,"2019-01-01 03:37:34.1130","2019-01-01 03:45:01.3080",3118,"McGuinness Blvd & Eagle St",40.73555,-73.95284,3110,"Meserole Ave & Manhattan Ave",40.72708584,-73.95299117,19206,"Subscriber",1996,1
269,"2019-01-01 03:38:26.7520","2019-01-01 03:42:56.6250",498,"Broadway & W 32 St",40.74854862,-73.98808416,3431,"E 35 St & 3 Ave",40.746524,-73.977885,33775,"Subscriber",1993,1
203,"2019-01-01 03:38:25.9240","2019-01-01 03:41:49.0240",297,"E 15 St & 3 Ave",40.734232,-73.986923,2003,"1 Ave & E 18 St",40.733812191966315,-73.98054420948029,34723,"Subscriber",1997,1
354,"2019-01-01 03:38:29.0920","2019-01-01 03:44:24.0630",242,"Carlton Ave & Flushing Ave",40.697787,-73.973736,245,"Myrtle Ave & St Edwards St",40.69327018,-73.97703874,34383,"Subscriber",1991,1
537,"2019-01-01 03:38:31.6140","2019-01-01 03:47:28.8560",3453,"Devoe St & Lorimer St",40.71335226222875,-73.9491033554077,3068,"Humboldt St & Varet St",40.7031724,-73.940636,20205,"Subscriber",1985,1
822,"2019-01-01 03:38:38.8810","2019-01-01 03:52:21.4800",491,"E 24 St & Park Ave S",40.74096374,-73.98602213,3236,"W 42 St & Dyer Ave",40.75898481399634,-73.99379968643188,35050,"Customer",1969,0
418,"2019-01-01 03:38:51.9600","2019-01-01 03:45:50.6560",3364,"Carroll St & 5 Ave",40.6751622,-73.9814832,353,"S Portland Ave & Hanson Pl",40.68539567,-73.97431458,35608,"Subscriber",1987,0
212,"2019-01-01 03:39:39.0430","2019-01-01 03:43:11.8310",3515,"24 Ave & 26 St",40.774591,-73.918544,3614,"Crescent St & 30 Ave",40.768692,-73.9249574,25742,"Subscriber",1993,1
572,"2019-01-01 03:40:28.4940","2019-01-01 03:50:01.1740",440,"E 45 St & 3 Ave",40.75255434,-73.97282625,485,"W 37 St & 5 Ave",40.75038009,-73.98338988,30810,"Subscriber",1969,1
456,"2019-01-01 03:40:44.8800","2019-01-01 03:48:21.4540",3258,"W 27 St & 10 Ave",40.75018156325683,-74.00218427181244,3660,"W 16 St & 8 Ave",40.741021509002664,-74.001384973526,15848,"Subscriber",1988,2
248,"2019-01-01 03:40:45.2880","2019-01-01 03:44:53.4310",3691,"28 Ave & 44 St",40.76408932350688,-73.91065120697021,3522,"37 St & 24 Ave",40.7701477,-73.9120938,27932,"Subscriber",1985,1
180,"2019-01-01 03:40:49.0050","2019-01-01 03:43:49.9830",3684,"W 12 St & W 4 St",40.73756121181137,-74.00398269295692,380,"W 4 St & 7 Ave S",40.73401143,-74.00293877,35122,"Subscriber",1993,1
260,"2019-01-01 03:40:55.3840","2019-01-01 03:45:16.1200",289,"Monroe St & Classon Ave",40.6845683,-73.95881081,3048,"Putnam Ave & Nostrand Ave",40.68402,-73.94977,25997,"Subscriber",1991,1
2343,"2019-01-01 03:41:57.3310","2019-01-01 04:21:00.6790",478,"11 Ave & W 41 St",40.76030096,-73.99884222,3151,"E 81 St & York Ave",40.7728384,-73.94989233,35256,"Subscriber",1989,1
967,"2019-01-01 03:41:58.8160","2019-01-01 03:58:06.7260",508,"W 46 St & 11 Ave",40.76341379,-73.99667444,3172,"W 74 St & Columbus Ave",40.7785669,-73.97754961,34165,"Subscriber",1969,1
626,"2019-01-01 03:42:21.0570","2019-01-01 03:52:47.6180",278,"Concord St & Bridge St",40.69766564,-73.98476437,157,"Henry St & Atlantic Ave",40.69089272,-73.99612349,30088,"Subscriber",1993,1
458,"2019-01-01 03:42:42.8650","2019-01-01 03:50:21.0560",435,"W 21 St & 6 Ave",40.74173969,-73.99415556,358,"Christopher St & Greenwich St",40.73291553,-74.00711384,29178,"Subscriber",1981,2
356,"2019-01-01 03:42:48.5790","2019-01-01 03:48:44.6240",239,"Willoughby St & Fleet St",40.69196566,-73.9813018,262,"Washington Park",40.6917823,-73.9737299,27296,"Subscriber",1971,2
151,"2019-01-01 03:43:15.7440","2019-01-01 03:45:47.5380",545,"E 23 St & 1 Ave",40.736502,-73.97809472,536,"1 Ave & E 30 St",40.74144387,-73.97536082,32038,"Subscriber",1990,1
794,"2019-01-01 03:43:56.4830","2019-01-01 03:57:11.4490",3132,"E 59 St & Madison Ave",40.76350532,-73.97109243,490,"8 Ave & W 33 St",40.751551,-73.993934,30815,"Subscriber",1989,1
310,"2019-01-01 03:44:11.6090","2019-01-01 03:49:21.9130",355,"Bayard St & Baxter St",40.71602118,-73.99974372,3489,"Gold St & Frankfort St",40.71069994631387,-74.00354146957397,34852,"Subscriber",1993,1
405,"2019-01-01 03:44:23.3920","2019-01-01 03:51:08.9750",3454,"Leonard St & Maujer St",40.7103685423523,-73.94705951213837,3095,"Graham Ave & Herbert St",40.71929301,-73.94500379,19719,"Subscriber",1992,1
275,"2019-01-01 03:44:48.6690","2019-01-01 03:49:24.6250",245,"Myrtle Ave & St Edwards St",40.69327018,-73.97703874,390,"Duffield St & Willoughby St",40.69221589,-73.9842844,35638,"Subscriber",1991,1
1224,"2019-01-01 03:44:55.3300","2019-01-01 04:05:20.0150",492,"W 33 St & 7 Ave",40.75019995,-73.99093085,490,"8 Ave & W 33 St",40.751551,-73.993934,34663,"Subscriber",1975,1
335,"2019-01-01 03:45:42.0590","2019-01-01 03:51:17.2740",478,"11 Ave & W 41 St",40.76030096,-73.99884222,529,"W 42 St & 8 Ave",40.7575699,-73.99098507,24817,"Subscriber",1936,1
801,"2019-01-01 03:46:04.9280","2019-01-01 03:59:26.8700",3660,"W 16 St & 8 Ave",40.741021509002664,-74.001384973526,2021,"W 45 St & 8 Ave",40.75929124,-73.98859651,26007,"Subscriber",1986,1
357,"2019-01-01 03:46:15.3760","2019-01-01 03:52:12.5120",3659,"W 17 St & 9 Ave",40.74294891660091,-74.00413691997528,3259,"9 Ave & W 28 St",40.74937024193277,-73.99923384189606,31337,"Subscriber",1988,1
1147,"2019-01-01 03:46:17.7080","2019-01-01 04:05:25.4030",241,"DeKalb Ave & S Portland Ave",40.68981035,-73.97493121,361,"Allen St & Hester St",40.71605866,-73.99190759,27666,"Subscriber",1991,2
665,"2019-01-01 03:46:44.6770","2019-01-01 03:57:50.6300",3119,"Vernon Blvd & 50 Ave",40.74232744,-73.95411749,3117,"Franklin St & Dupont St",40.73564,-73.95866,29969,"Subscriber",1987,1
1402,"2019-01-01 03:46:52.3320","2019-01-01 04:10:15.0020",426,"West St & Chambers St",40.71754834,-74.01322069,536,"1 Ave & E 30 St",40.74144387,-73.97536082,27936,"Subscriber",1999,1
1350,"2019-01-01 03:46:57.3960","2019-01-01 04:09:27.9260",3477,"39 St & 2 Ave - Citi Bike HQ at Industry City",40.65539977447831,-74.01062786579132,3596,"Sullivan Pl & Bedford Ave",40.6642406,-73.9574686,34814,"Subscriber",1993,2
515,"2019-01-01 03:47:46.3980","2019-01-01 03:56:21.6900",3701,"Cliff St & Fulton St",40.70831794366396,-74.00504082441329,376,"John St & William St",40.70862144,-74.00722156,20193,"Subscriber",1980,1
543,"2019-01-01 03:47:50.6140","2019-01-01 03:56:53.6940",3597,"43 St & Broadway",40.7577284,-73.9166368,3597,"43 St & Broadway",40.7577284,-73.9166368,34964,"Subscriber",1981,1
266,"2019-01-01 03:47:53.3050","2019-01-01 03:52:19.6690",3656,"E 2 St & Avenue A",40.72307749068673,-73.98583620786667,302,"Avenue D & E 3 St",40.72082834,-73.97793172,34678,"Subscriber",1990,2
246,"2019-01-01 03:47:55.4600","2019-01-01 03:52:01.5290",3656,"E 2 St & Avenue A",40.72307749068673,-73.98583620786667,302,"Avenue D & E 3 St",40.72082834,-73.97793172,32787,"Subscriber",1978,1
322,"2019-01-01 03:48:02.7000","2019-01-01 03:53:24.7860",3301,"Columbus Ave & W 95 St",40.7919557,-73.968087,3553,"Frederick Douglass Blvd & W 112 St",40.801694,-73.957145,34119,"Subscriber",1983,1
1007,"2019-01-01 03:48:47.5200","2019-01-01 04:05:34.9390",397,"Fulton St & Clermont Ave",40.68415748,-73.96922273,3429,"Hanson Pl & Ashland Pl",40.68506807308177,-73.97790759801863,32251,"Subscriber",1969,2
406,"2019-01-01 03:49:28.1380","2019-01-01 03:56:14.3330",267,"Broadway & W 36 St",40.75097711,-73.98765428,435,"W 21 St & 6 Ave",40.74173969,-73.99415556,28582,"Subscriber",1963,1
297,"2019-01-01 03:49:30.9540","2019-01-01 03:54:28.7520",3711,"E 13 St & Avenue A",40.72966729392978,-73.98067966103554,3656,"E 2 St & Avenue A",40.72307749068673,-73.98583620786667,29917,"Subscriber",1966,1
839,"2019-01-01 03:50:03.6270","2019-01-01 04:04:02.8000",383,"Greenwich Ave & Charles St",40.735238,-74.000271,394,"E 9 St & Avenue C",40.72521311,-73.97768752,35650,"Subscriber",1993,1
588,"2019-01-01 03:50:40.0450","2019-01-01 04:00:28.8710",346,"Bank St & Hudson St",40.73652889,-74.00618026,3712,"W 35 St & Dyer Ave",40.754691750226016,-73.99740189313889,32000,"Subscriber",1988,1
850,"2019-01-01 03:50:44.3170","2019-01-01 04:04:54.3270",3130,"21 St & Queens Plaza North",40.75325964,-73.94335788,3572,"34 Ave & 38 St",40.756913,-73.921631,31215,"Subscriber",1987,1
1803,"2019-01-01 03:50:47.6940","2019-01-01 04:20:50.8760",3167,"Amsterdam Ave & W 73 St",40.77966809007312,-73.98093044757842,3167,"Amsterdam Ave & W 73 St",40.77966809007312,-73.98093044757842,35717,"Subscriber",1985,1
1708,"2019-01-01 03:50:57.8180","2019-01-01 04:19:26.7360",3167,"Amsterdam Ave & W 73 St",40.77966809007312,-73.98093044757842,3167,"Amsterdam Ave & W 73 St",40.77966809007312,-73.98093044757842,35708,"Customer",1969,0
572,"2019-01-01 03:51:05.6200","2019-01-01 04:00:37.7660",3474,"6 Ave & Spring St",40.7252556952547,-74.00412082672119,312,"Allen St & Stanton St",40.722055,-73.989111,35324,"Subscriber",1996,1
331,"2019-01-01 03:51:17.1470","2019-01-01 03:56:49.1410",410,"Suffolk St & Stanton St",40.72066442,-73.98517977,3435,"Grand St & Elizabeth St",40.718822,-73.99596,19680,"Subscriber",1996,1
618,"2019-01-01 03:51:23.7590","2019-01-01 04:01:41.9660",483,"E 12 St & 3 Ave",40.73223272,-73.98889957,3260,"Mercer St & Bleecker St",40.72706363348306,-73.99662137031554,31319,"Subscriber",1998,1
132,"2019-01-01 03:51:26.6460","2019-01-01 03:53:38.7450",3584,"Eastern Pkwy & Franklin Ave",40.6707767,-73.9576801,3590,"Carroll St & Franklin Ave",40.6679411,-73.9588,33857,"Subscriber",1989,1
563,"2019-01-01 03:51:27.1090","2019-01-01 04:00:50.5460",398,"Atlantic Ave & Furman St",40.69165183,-73.9999786,3337,"Dwight St & Van Dyke St",40.67363551341504,-74.01195555925369,31139,"Subscriber",1985,1
1349,"2019-01-01 03:51:52.7730","2019-01-01 04:14:22.0720",519,"Pershing Square North",40.751873,-73.977706,3490,"E 116 St & 2 Ave",40.796879,-73.937261,34860,"Subscriber",1994,1
359,"2019-01-01 03:52:02.9890","2019-01-01 03:58:02.2290",3429,"Hanson Pl & Ashland Pl",40.68506807308177,-73.97790759801863,3637,"Fulton St & Waverly Ave",40.683238654603414,-73.96599590778351,21370,"Subscriber",1991,1
346,"2019-01-01 03:52:12.9920","2019-01-01 03:57:59.4610",3429,"Hanson Pl & Ashland Pl",40.68506807308177,-73.97790759801863,3637,"Fulton St & Waverly Ave",40.683238654603414,-73.96599590778351,25949,"Subscriber",1984,1
291,"2019-01-01 03:52:36.1790","2019-01-01 03:57:27.6760",3305,"E 91 St & 2 Ave",40.78112229934166,-73.94965589046478,3372,"E 74 St & 1 Ave",40.7689738,-73.95482273,34733,"Subscriber",1996,1
421,"2019-01-01 03:53:35.6940","2019-01-01 04:00:37.3880",3129,"Queens Plaza North & Crescent St",40.75110165,-73.94073717,3563,"28 St & 36 Ave",40.757186,-73.932719,35295,"Subscriber",2001,1
131,"2019-01-01 03:54:21.2980","2019-01-01 03:56:32.3210",334,"W 20 St & 7 Ave",40.74238787,-73.99726235,482,"W 15 St & 7 Ave",40.73935542,-73.99931783,21239,"Subscriber",1953,1
1092,"2019-01-01 03:55:04.5240","2019-01-01 04:13:16.7850",279,"Peck Slip & Front St",40.707873,-74.00167,150,"E 2 St & Avenue C",40.7208736,-73.98085795,35260,"Subscriber",1999,1
697,"2019-01-01 03:55:32.6990","2019-01-01 04:07:09.9970",279,"Peck Slip & Front St",40.707873,-74.00167,79,"Franklin St & W Broadway",40.71911552,-74.00666661,27871,"Subscriber",1953,2
266,"2019-01-01 03:56:19.4130","2019-01-01 04:00:46.0450",494,"W 26 St & 8 Ave",40.74734825,-73.99723551,388,"W 26 St & 10 Ave",40.749717753,-74.002950346,18655,"Subscriber",2001,1
548,"2019-01-01 03:57:02.0130","2019-01-01 04:06:10.2090",3714,"Division Av & Hooper St",40.70684203101325,-73.9544353965357,3085,"Roebling St & N 4 St",40.71469,-73.95739,28598,"Subscriber",1989,1
518,"2019-01-01 03:57:02.2700","2019-01-01 04:05:40.4370",3714,"Division Av & Hooper St",40.70684203101325,-73.9544353965357,3085,"Roebling St & N 4 St",40.71469,-73.95739,35706,"Subscriber",1992,2
507,"2019-01-01 03:57:35.1370","2019-01-01 04:06:02.8150",3714,"Division Av & Hooper St",40.70684203101325,-73.9544353965357,3085,"Roebling St & N 4 St",40.71469,-73.95739,29008,"Subscriber",1989,1
614,"2019-01-01 03:57:44.3890","2019-01-01 04:07:59.0240",3631,"Crown St & Bedford Ave",40.666563,-73.956741,3415,"Prospect Pl & 6 Ave",40.6793307,-73.97519523,33952,"Subscriber",1989,1
79,"2019-01-01 03:57:56.4140","2019-01-01 03:59:15.8350",482,"W 15 St & 7 Ave",40.73935542,-73.99931783,3709,"W 15 St & 6 Ave",40.738046142482766,-73.99642959237099,33883,"Subscriber",1953,1
444,"2019-01-01 03:58:50.1190","2019-01-01 04:06:15.0700",3714,"Division Av & Hooper St",40.70684203101325,-73.9544353965357,3085,"Roebling St & N 4 St",40.71469,-73.95739,24867,"Subscriber",1990,1
491,"2019-01-01 03:58:54.7690","2019-01-01 04:07:05.9380",423,"W 54 St & 9 Ave",40.76584941,-73.98690506,524,"W 43 St & 6 Ave",40.75527307,-73.98316936,20001,"Subscriber",1990,0
534,"2019-01-01 03:59:03.2510","2019-01-01 04:07:57.3500",3714,"Division Av & Hooper St",40.70684203101325,-73.9544353965357,471,"Grand St & Havemeyer St",40.71286844,-73.95698119,26030,"Subscriber",1994,1
288,"2019-01-01 03:59:29.9060","2019-01-01 04:04:18.3760",3584,"Eastern Pkwy & Franklin Ave",40.6707767,-73.9576801,3562,"Classon Ave & St Marks Ave",40.6765198,-73.9596082,35796,"Subscriber",1977,1
521,"2019-01-01 03:59:31.7550","2019-01-01 04:08:12.9760",3709,"W 15 St & 6 Ave",40.738046142482766,-73.99642959237099,504,"1 Ave & E 16 St",40.73221853,-73.98165557,35718,"Subscriber",1953,1
700,"2019-01-01 03:59:53.5420","2019-01-01 04:11:33.6260",380,"W 4 St & 7 Ave S",40.73401143,-74.00293877,3718,"E 11 St & Avenue B",40.72746420692392,-73.97950418293476,33918,"Subscriber",1994,1
524,"2019-01-01 04:00:03.6580","2019-01-01 04:08:48.3260",369,"Washington Pl & 6 Ave",40.73224119,-74.00026394,492,"W 33 St & 7 Ave",40.75019995,-73.99093085,31163,"Subscriber",2000,1
